"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200101 ~ 20201231"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 진주시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금 (만원)","종전계약 월세 (만원)"
"경상남도 진주시 가좌동","1***","8m미만","21.1","전세","202012","11","4,500","0","2009","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","21.1","전세","202002","17","4,500","0","2018","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","21.1","전세","202001","28","4,500","0","2018","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","21.1","전세","202002","29","4,000","0","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","21.2","월세","202007","14","500","26","2006","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","-","21.3","월세","202003","1","1,000","20","null","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21.3","월세","202003","7","300","30","2011","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","21.3","월세","202003","14","500","25","null","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","22","월세","202012","26","300","32","2014","가좌길60번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","22","전세","202002","2","5,000","0","2017","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","22.3","월세","202002","19","300","40","2008","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","22.3","전세","202002","5","3,000","0","null","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","22.5","월세","202002","14","300","36","2014","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","-","22.72","전세","202001","7","5,000","0","2012","null","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","23","월세","202002","13","300","30","2007","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","23","월세","202002","18","300","35","2007","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","23","월세","202002","18","300","33","null","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","23","월세","202001","19","200","36","2017","가좌길40번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","23","월세","202012","29","300","40","2012","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","23.1","월세","202002","7","4,000","7","2014","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","23.1","월세","202012","27","300","37","2007","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","23.1","전세","202012","11","3,000","0","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","-","23.1","전세","202002","22","4,500","0","2015","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","23.1","전세","202002","25","5,000","0","1989","가좌길74번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","23.14","월세","202001","3","4,000","7","2014","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","23.3","월세","202002","29","500","35","2009","진주대로542번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","-","23.79","전세","202004","22","4,000","0","2010","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","-","23.79","전세","202004","22","4,000","0","2010","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","-","24","월세","202012","3","3,500","10","2010","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","24","월세","202001","19","200","27","1988","가좌길60번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","25m미만","24","월세","202002","20","300","38","2019","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","8**","25m미만","24","월세","202005","31","300","35","2019","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","24.5","전세","202002","16","5,000","0","2017","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202012","1","200","31","1988","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","25","월세","202002","1","300","38","1989","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202002","1","400","50","2014","가좌길60번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202009","1","1,000","25","2013","내동로320번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","25","월세","202012","2","200","27","1988","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","25","월세","202012","2","4,000","5","2015","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","25","월세","202004","4","50","23","2007","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","-","25","월세","202012","4","200","28","2009","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202012","4","300","25","1987","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","25","월세","202012","5","500","40","2012","진주대로568번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202002","7","300","38","2018","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","25","월세","202001","7","500","40","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","25","월세","202012","8","100","20","2006","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","25","월세","202002","8","300","37","2015","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202002","8","3,000","25","2018","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202001","9","500","60","1996","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","25","월세","202001","10","300","35","2011","진주대로542번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","25","월세","202001","10","3,000","25","2019","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202001","11","300","40","2020","가좌길40번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","25","월세","202012","11","500","30","2010","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202012","12","2,000","22","2009","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","25","월세","202001","12","2,000","15","2015","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","25","월세","202012","13","100","25","1997","가좌길40번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202002","13","200","40","1989","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","25","월세","202003","13","1,000","35","2011","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","8**","-","25","월세","202002","13","3,000","20","2015","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","25","월세","202008","14","300","32","null","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","25","월세","202002","14","300","35","2016","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","25","월세","202004","15","100","23","2007","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","25","월세","202001","15","300","39","2013","가좌길40번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202001","15","300","40","2016","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","25","월세","202002","16","300","39","2013","가좌길64번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202002","17","200","30","1987","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","-","25","월세","202002","17","300","38","2020","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","202008","18","1,700","25","2013","내동로320번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","25","월세","202001","19","50","40","2009","진주대로500번길","-","-","-","",""
