"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20151101 ~ 20161031"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 진주시"
"읍면동 : 가좌동"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금 (만원)","종전계약 월세 (만원)"
"경상남도 진주시 가좌동","4**","12m미만","20","월세","201605","8","500","35","2010","개양로5번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","월세","201601","9","4,500","7","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","201601","10","500","37","2013","가좌길64번길","-","-","-","",""
"경상남도 진주시 가좌동","8**","8m미만","20","월세","201511","10","3,500","15","2015","가좌길29번길","-","-","-","",""
"경상남도 진주시 가좌동","8**","8m미만","20","월세","201601","11","300","32","2013","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","20","월세","201601","11","300","38","2011","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","월세","201603","12","2,000","22","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","8**","8m미만","20","월세","201602","14","500","40","2015","가좌길29번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","201512","18","300","35","2014","가좌길60번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20","월세","201605","18","500","33","2007","개양로13번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","201606","20","100","25","2007","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","201602","20","500","40","2013","가좌길64번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20","월세","201608","20","500","35","2015","개양로13번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","20","월세","201607","22","300","35","2008","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20","월세","201606","25","500","38","2015","개양로13번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20","월세","201512","25","500","42","2014","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","201602","26","4,000","15","2016","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","201608","28","300","31","2013","가좌길64번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","201601","28","500","33","2015","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","20","월세","201602","28","500","40","2008","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","201605","30","300","35","2002","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","월세","201610","30","300","36","2016","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20","전세","201601","3","4,500","0","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","8**","8m미만","20","전세","201512","6","4,500","0","2015","가좌길29번길","-","-","-","",""
"경상남도 진주시 가좌동","8**","8m미만","20","전세","201608","6","4,500","0","2015","가좌길29번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","전세","201602","7","3,500","0","2006","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","201604","9","3,000","0","2011","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20","전세","201602","10","4,500","0","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20","전세","201512","20","5,000","0","2009","가좌안골길16번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","201602","27","5,000","0","2016","가좌길40번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","전세","201602","28","3,500","0","2009","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","전세","201601","29","6,000","0","2006","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","21","월세","201512","5","1,000","32","2009","가좌안골길16번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21","월세","201602","6","300","33","1987","가좌길40번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","21","월세","201602","26","500","40","2007","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","21","월세","201512","28","4,500","2","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","21","전세","201511","13","4,500","0","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21","전세","201602","18","4,000","0","2011","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","21","전세","201512","27","4,500","0","2007","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","21","전세","201602","28","4,500","0","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","21","전세","201610","30","4,000","0","2010","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21.7","월세","201602","26","3,000","5","2018","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","22","월세","201605","1","200","30","2008","null","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","23","월세","201601","1","500","42","2008","개양로13번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","23","월세","201602","1","4,000","30","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","23","월세","201601","8","500","40","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","23","월세","201601","9","2,000","17","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","23","월세","201601","10","1,000","36","2007","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","23","월세","201602","20","500","39","2008","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","23","월세","201602","27","300","33","2014","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","-","23","월세","201602","27","3,000","15","null","null","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","23","월세","201512","30","500","39","2014","개양로13번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","23","전세","201608","2","3,500","0","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","23","전세","201606","7","4,500","0","2009","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","23","전세","201512","11","4,500","0","2009","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","23","전세","201511","13","4,000","0","2011","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","23","전세","201601","31","4,000","0","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","23.08","전세","201602","15","4,000","0","1996","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","23.08","전세","201602","25","4,500","0","1996","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","23.14","월세","201603","1","500","37","2013","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","23.14","월세","201602","20","100","27","1987","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","6**","12m미만","24","월세","201604","5","300","30","2002","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","24","전세","201602","17","5,000","0","2008","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","24.2","월세","201605","29","2,000","22","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","25","월세","201603","1","500","30","2010","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","201603","1","500","36","2016","가좌길40번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","25","월세","201605","2","300","33","2009","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","25","월세","201605","12","100","27","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","25","월세","201607","12","300","35","2008","내동로348번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","25","월세","201602","13","500","34","2012","진주대로542번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","201601","13","500","37","1996","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","25","월세","201602","18","2,500","20","2007","내동로348번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","25","월세","201608","20","500","38","2013","내동로320번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","25","월세","201602","20","500","25","2010","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","25","월세","201602","22","500","30","2010","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","25","월세","201602","25","500","38","2011","가좌안골길24번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","25","월세","201602","27","300","25","2010","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","25","월세","201602","27","500","40","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","25","월세","201601","28","500","34","2007","가좌안골길14번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","25","월세","201606","28","4,000","5","2008","가좌안골길16번길","-","-","-","",""
"경상남도 진주시 가좌동","8**","8m미만","25","월세","201601","30","400","30","2014","가좌길29번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","25","월세","201607","30","1,000","35","2009","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","25","전세","201604","9","3,500","0","2009","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","25","전세","201608","9","4,000","0","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","25","전세","201607","16","4,500","0","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","25","전세","201606","17","5,000","0","2013","가좌길64번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","25","전세","201608","20","3,500","0","2009","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","25","전세","201606","27","4,500","0","2011","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","26","월세","201601","2","500","38","2008","내동로348번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","26","월세","201606","10","500","41","2014","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","26","월세","201602","11","500","31","2013","강변길20번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","26","월세","201602","12","2,000","12","2006","가좌길29번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","26","월세","201602","22","300","35","2010","개양로13번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","26","월세","201601","23","500","40","2014","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","26","월세","201512","27","500","40","2007","개양로13번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","26","월세","201608","29","300","38","2011","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","26","전세","201608","18","5,000","0","2006","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","26","전세","201601","31","2,000","0","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","26.4","월세","201601","5","2,000","26","1989","가좌길60번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","26.4","월세","201608","6","300","30","2009","진주대로542번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","26.4","전세","201601","14","3,500","0","2015","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","26.4","전세","201601","21","3,500","0","2015","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","28","월세","201608","20","500","35","2009","진주대로568번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","28","월세","201601","26","500","42","2006","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","29","월세","201512","18","500","36","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","29.7","월세","201602","2","500","38","2007","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","-","29.75","월세","201602","13","500","42","null","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","29.75","월세","201601","23","500","30","2006","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","30","월세","201608","9","100","26","2006","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","30","월세","201609","10","200","34","2006","내동로","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","30","월세","201512","10","500","35","2011","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","30","월세","201610","13","4,000","8","2016","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","30","월세","201602","14","300","36","2008","개양로","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","30","월세","201601","14","300","38","2008","개양로13번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","30","월세","201602","14","500","40","2012","진주대로568번길","-","-","-","",""
"경상남도 진주시 가좌동","7**","12m미만","30","월세","201602","16","5,000","10","1980","진주대로671번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","12m미만","30","월세","201602","18","300","29","2001","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","8**","8m미만","30","월세","201601","19","400","30","2014","가좌길29번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","30","월세","201602","21","500","37","2011","가좌안골길24번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","30","월세","201602","28","300","35","2008","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","7**","8m미만","30","월세","201603","28","300","30","2012","진주대로647번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","-","30","월세","201610","28","4,500","3","2016","null","-","-","-","",""
"경상남도 진주시 가좌동","8**","8m미만","30","월세","201606","29","1,400","20","2014","가좌길29번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","30","월세","201512","30","500","42","2011","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","30","전세","201603","1","4,000","0","2006","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","30","전세","201512","14","4,500","0","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","30","전세","201601","15","4,500","0","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","30","전세","201601","15","4,500","0","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","30","전세","201601","15","4,500","0","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","30","전세","201601","18","5,000","0","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","30","전세","201601","18","5,000","0","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","30","전세","201512","19","4,000","0","2009","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","30","전세","201608","27","4,500","0","2013","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","30","전세","201602","28","4,500","0","2007","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","30","전세","201512","28","4,900","0","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","30","전세","201512","29","4,500","0","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","-","30.78","전세","201602","16","4,500","0","2007","null","-","-","-","",""
"경상남도 진주시 가좌동","4**","25m이상","31.19","전세","201601","13","6,000","0","2007","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","32","월세","201607","29","500","40","2011","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201512","1","2,500","19","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201605","3","500","32","2008","가좌안골길24번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","33","월세","201601","3","500","40","2007","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","7**","25m이상","33","월세","201606","3","2,000","20","2015","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201604","3","3,000","35","2007","진주대로568번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201608","4","1,500","15","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201604","5","3,500","12","2007","진주대로568번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201603","7","300","30","2008","가좌안골길14번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","33","월세","201602","12","300","32","null","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201603","12","1,000","28","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201602","13","500","38","2011","가좌안골길16번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","33","월세","201602","14","1,400","10","2008","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","12m미만","33","월세","201602","16","200","30","2002","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","33","월세","201602","16","300","40","2010","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","33","월세","201602","17","300","36","2016","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","33","월세","201602","17","500","40","2007","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","33","월세","201604","17","500","38","2013","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","33","월세","201602","17","500","38","2011","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","7**","8m미만","33","월세","201605","18","200","30","2006","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201603","19","1,000","30","2009","가좌안골길16번길","-","-","-","",""
"경상남도 진주시 가좌동","7**","8m미만","33","월세","201602","20","200","30","2006","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201602","20","300","35","2009","진주대로542번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","33","월세","201601","21","100","29","2006","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201601","23","300","35","2010","개양로","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201604","23","300","34","2008","가좌안골길24번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201603","23","2,000","20","2008","가좌안골길14번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","33","월세","201601","24","500","35","2006","내동로348번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201608","25","200","35","2007","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201603","25","3,000","10","2009","진주대로542번길","-","-","-","",""
"경상남도 진주시 가좌동","7**","8m미만","33","월세","201605","26","100","25","2002","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","33","월세","201602","26","300","40","2012","가좌길40번길","-","-","-","",""
"경상남도 진주시 가좌동","7**","25m이상","33","월세","201512","26","500","37","2007","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","7**","8m미만","33","월세","201602","26","1,000","31","2008","진주대로647번길","-","-","-","",""
"경상남도 진주시 가좌동","7**","25m이상","33","월세","201512","26","1,500","27","2007","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201602","26","3,000","15","2007","진주대로568번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","33","월세","201602","27","300","34","2013","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","7**","25m이상","33","월세","201602","27","500","37","2007","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","33","월세","201601","27","500","41","2012","진주대로568번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","33","월세","201601","28","200","29","1989","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","33","월세","201608","28","300","40","2010","진주대로500번길","-","-","-","",""
