"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20161101 ~ 20171031"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 진주시"
"읍면동 : 호탄동"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금 (만원)","종전계약 월세 (만원)"
"경상남도 진주시 호탄동","6**","8m미만","30","전세","201612","18","3,000","0","2005","호탄길28번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","30","전세","201612","26","3,000","0","2005","호탄길28번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","30","전세","201706","26","3,000","0","2000","호탄길28번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","30","전세","201702","26","3,500","0","2005","호탄길28번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","31","월세","201701","5","2,000","28","2012","호탄길34번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","31.07","전세","201701","16","4,000","0","2002","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","31.4","월세","201611","3","100","45","2016","호탄길34번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","32.08","전세","201702","3","4,500","0","2004","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","32.75","전세","201709","8","4,500","0","2008","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201703","1","200","27","2002","호탄길9번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201701","1","5,000","2","2012","호탄길34번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201703","2","300","28","2002","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","33","월세","201704","3","500","30","2007","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201703","3","1,000","33","2012","가호로62번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201611","5","500","35","2008","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201702","5","1,000","33","2012","가호로62번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","12m미만","33","월세","201707","5","3,000","13","2014","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201612","7","300","25","2004","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","12m미만","33","월세","201701","7","4,500","5","2001","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201709","9","2,000","38","2016","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","12m미만","33","월세","201702","10","1,500","34","2016","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201705","12","100","26","2004","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201611","14","300","26","1999","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","33","월세","201611","14","500","31","2007","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201612","15","300","40","2013","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201707","16","1,500","16","2004","호탄길10번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201706","18","300","38","2007","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","33","월세","201710","18","500","35","2001","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","12m미만","33","월세","201611","20","1,000","22","2003","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201702","20","4,000","5","2011","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201701","21","300","32","2006","호탄길14번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201611","21","300","38","2013","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201701","21","1,000","33","2012","가호로62번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201701","22","1,000","33","2016","호탄길28번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201710","23","100","20","2000","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","33","월세","201706","24","500","33","2007","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201703","24","500","21","2001","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201701","24","3,000","20","2016","호탄길28번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201702","25","300","32","2006","호탄길14번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201611","28","500","35","2007","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201611","28","2,000","20","2011","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","201710","30","200","27","2002","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","12m미만","33","전세","201703","19","4,000","0","2001","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","7**","8m미만","33.05","월세","201705","4","500","32","2006","가호방아길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","33.05","월세","201612","16","1,000","45","2016","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","12m미만","33.05","전세","201702","18","1,500","0","2002","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33.1","월세","201704","15","300","30","2001","호탄길14번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33.5","월세","201611","27","4,000","3","2008","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33.69","월세","201709","14","500","45","2004","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","33.74","월세","201702","20","5,000","8","2012","null","-","-","-","",""
"경상남도 진주시 호탄동","9**","12m미만","35.75","월세","201708","22","500","38","2017","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","36","월세","201702","13","1,700","20","2002","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","36.36","월세","201706","13","500","43","2013","호탄길","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","36.36","전세","201611","18","5,500","0","2012","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","36.36","전세","201611","18","5,500","0","2012","호탄길34번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","39.34","월세","201702","6","5,000","5","2012","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","39.66","월세","201701","12","1,000","40","2006","호탄길14번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","39.66","월세","201706","24","3,000","28","2016","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","39.96","월세","201611","14","3,000","13","2009","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","40","월세","201702","8","500","48","2016","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","40","월세","201707","8","3,000","28","2016","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","40","월세","201702","13","2,000","63","2016","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","40","월세","201705","14","1,500","35","2000","호탄길9번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","40","월세","201708","15","1,000","45","2012","가호로62번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","40","월세","201706","21","5,000","3","2006","호탄길14번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","40","월세","201710","29","300","37","2002","호탄길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","40","전세","201710","26","5,500","0","2003","null","-","-","-","",""
"경상남도 진주시 호탄동","9**","25m미만","42.75","월세","201709","8","1,000","35","2016","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","45","월세","201707","7","1,500","40","2016","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","9**","12m미만","45.15","월세","201702","2","1,000","35","2012","강변길10번길","-","-","-","",""
"경상남도 진주시 호탄동","9**","12m미만","46.2","월세","201702","4","1,000","42","2015","강변길10번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","46.28","월세","201706","10","3,000","15","2003","호탄길34번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","46.28","월세","201703","16","500","40","2003","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","48.94","월세","201611","10","5,000","23","2007","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","48.94","월세","201611","30","4,000","30","2007","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","49","월세","201701","3","4,000","28","2012","호탄길34번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","49","월세","201705","12","5,500","20","2003","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","49","월세","201704","26","5,500","20","2003","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","49.6","월세","201612","17","1,000","42","2003","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","50","월세","201702","4","500","50","2004","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","50","월세","201703","11","8,500","10","null","호탄길34번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","50","월세","201702","19","2,000","39","2007","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","50","월세","201701","22","3,000","20","2004","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","50","월세","201708","25","3,000","37","2012","호탄길34번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","50","월세","201611","28","2,000","40","2007","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","9**","12m미만","50","전세","201701","17","8,000","0","2017","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","50","전세","201702","23","7,000","0","2012","호탄길34번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","52.8","월세","201611","25","2,000","30","2005","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","55","월세","201707","5","500","40","2003","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","9**","25m미만","55","월세","201701","22","500","45","2012","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","57.7","월세","201705","30","4,500","15","2012","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","60","월세","201611","13","5,000","23","2012","호탄길34번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","60","월세","201705","28","7,500","10","2003","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","9**","25m미만","60.78","월세","201704","3","5,000","33","2010","강변길10번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","62.7","전세","201707","19","5,500","0","2008","호탄길27번길","-","-","-","",""
