"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210101 ~ 20211231"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 진주시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금 (만원)","종전계약 월세 (만원)"
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202102","20","5,000","5","2018","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","202107","21","100","25","2015","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202102","21","2,000","17","2018","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","월세","202112","21","5,000","5","2019","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202101","23","100","15","2010","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202111","23","200","28","null","가좌길40번길","-","-","-","",""
"경상남도 진주시 가좌동","8**","8m미만","20","월세","202101","23","300","34","2012","가좌길29번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202101","23","300","32","2011","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","20","월세","202101","23","300","35","2006","내동로348번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","월세","202107","23","300","30","2016","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","월세","202110","23","300","30","2019","가좌길74번길","-","-","-","",""
"경상남도 진주시 가좌동","7**","8m미만","20","월세","202102","25","100","15","2001","진주대로","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20","월세","202106","25","300","31","2012","진주대로542번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202101","26","100","15","2010","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202101","26","100","15","2010","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202101","26","300","27","2016","가좌길60번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202102","26","1,500","23","2015","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","월세","202102","26","4,000","7","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","20","월세","202104","29","1,500","25","2015","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202101","30","300","33","2012","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","월세","202107","31","3,000","20","2017","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","202108","3","4,500","0","2017","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","전세","202111","4","5,000","0","2019","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","202102","10","3,000","0","2016","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","-","20","전세","202101","12","4,500","0","1989","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","전세","202111","15","5,000","0","2019","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","8**","8m미만","20","전세","202112","16","4,500","0","2015","가좌길29번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20","전세","202107","17","5,000","0","2012","진주대로542번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","전세","202108","18","5,000","0","2017","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","전세","202106","19","5,000","0","2016","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","전세","202112","20","5,000","0","2019","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20","전세","202112","21","4,500","0","2016","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","202101","21","5,000","0","2016","가좌길40번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","202102","22","4,000","0","2017","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","전세","202112","23","4,000","0","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","20","전세","202102","24","5,000","0","2017","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","전세","202102","25","4,000","0","2016","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","20","전세","202102","25","4,000","0","2016","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20.1","월세","202105","20","200","27","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20.1","월세","202104","25","2,800","10","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","20.3","월세","202109","2","300","34","2010","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","20.3","월세","202109","2","300","34","2010","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","20.3","월세","202110","5","50","35","2010","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","20.3","월세","202110","5","50","33","2010","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","20.3","월세","202110","5","50","33","2010","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","20.3","월세","202106","18","100","20","2016","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","월세","202102","25","3,000","20","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","월세","202112","26","500","30","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","5**","12m미만","20.3","월세","202108","27","300","34","2010","진주대로500번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","월세","202108","30","50","36","2010","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","전세","202108","9","3,000","0","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","전세","202101","10","4,500","0","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","4**","12m미만","20.3","전세","202102","16","4,500","0","2011","개양로6번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","21","월세","202101","13","200","25","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","21","월세","202112","16","300","40","2021","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","21","월세","202112","17","1,000","17","2014","진주대로404번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21","월세","202112","19","300","30","2021","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","21","월세","202102","20","4,000","5","null","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","21","월세","202102","21","3,000","15","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21","월세","202102","22","200","25","2017","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21","월세","202107","23","200","30","1987","가좌길44번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","21","월세","202107","24","200","31","2019","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","21","월세","202112","26","300","30","2021","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","21","월세","202112","27","300","29","2012","가좌길48번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","25m미만","21","월세","202101","28","100","18","1998","가좌길","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","21","월세","202108","28","3,500","7","2014","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","21","월세","202106","28","5,000","5","null","가좌길64번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21","월세","202103","30","100","20","2012","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","12m미만","21","전세","202108","1","4,500","0","1989","가좌길36번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","-","21","전세","202102","2","4,000","0","2015","null","-","-","-","",""
"경상남도 진주시 가좌동","6**","8m미만","21","전세","202102","5","4,000","0","2015","가호로4번길","-","-","-","",""
"경상남도 진주시 가좌동","6**","-","21","전세","202112","6","3,500","0","2014","null","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21","전세","202107","8","4,000","0","2016","가좌길40번길","-","-","-","",""
"경상남도 진주시 가좌동","1***","8m미만","21","전세","202107","11","5,500","0","2017","가좌길","-","-","-","",""
