"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201101 ~ 20211031"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 진주시"
"읍면동 : 호탄동"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금 (만원)","종전계약 월세 (만원)"
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202106","18","300","35","2012","가호로62번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202105","18","1,000","25","2007","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202101","18","2,500","30","2016","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","12m미만","33","월세","202011","19","100","23","2002","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","33","월세","202102","19","500","28","2007","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202102","19","1,000","30","2007","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202106","19","1,000","30","2016","호탄길28번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","33","월세","202012","20","500","36","2001","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202103","21","300","35","2000","호탄길9번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202106","21","500","28","2013","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202103","21","500","30","2000","호탄길9번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202102","23","300","30","2004","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","33","월세","202011","23","300","30","2005","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202107","23","2,000","20","2004","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202102","24","2,000","28","2000","호탄길9번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","33","월세","202105","25","3,500","25","2016","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202102","26","500","45","null","호탄길9번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202101","26","1,000","36","2004","호탄길9번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202107","27","200","30","2003","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","월세","202101","29","1,500","28","2007","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","33","월세","202104","29","3,000","27","2016","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","33","월세","202101","30","1,500","20","2007","가호로","-","-","-","",""
"경상남도 진주시 호탄동","8**","8m미만","33","월세","202107","31","300","28","2014","가호방아길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","전세","202102","1","4,500","0","2011","호탄길9번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","12m미만","33","전세","202102","1","4,500","0","2016","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","33","전세","202106","2","4,000","0","2000","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","33","전세","202107","5","4,500","0","2016","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","전세","202101","7","4,500","0","2002","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","전세","202102","15","3,500","0","2005","호탄길28번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","전세","202102","15","3,500","0","2005","호탄길28번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","전세","202102","15","5,000","0","2018","호탄길9번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","전세","202101","17","5,000","0","2002","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","전세","202107","22","3,000","0","2000","호탄길28번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","전세","202102","24","3,000","0","2014","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","12m미만","33","전세","202102","28","3,000","0","2002","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","33","전세","202106","28","3,500","0","2005","호탄길28번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","33.05","월세","202108","24","300","37","2013","호탄길","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","33.27","전세","202107","19","5,000","0","2018","null","-","-","-","",""
"경상남도 진주시 호탄동","9**","12m미만","35","월세","202107","3","400","28","2015","강변길10번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","35","월세","202103","13","300","35","null","호탄길9번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","35","월세","202102","15","2,000","30","2016","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","35","전세","202107","5","5,000","0","2002","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","35","전세","202012","22","5,500","0","2003","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","35","전세","202108","28","5,000","0","2002","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","9**","12m미만","35.32","월세","202101","26","4,000","10","2014","강변길10번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","36","월세","202108","10","6,000","10","2018","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","36","월세","202108","12","6,000","15","2002","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","36","월세","202012","13","1,000","30","2005","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","36","월세","202012","13","1,000","30","2005","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","37.63","월세","202110","19","4,000","10","2007","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","-","39","월세","202107","17","5,900","10","2018","null","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","40","월세","202109","1","1,000","35","2011","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","40","월세","202109","2","300","40","2002","호탄길28번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","40","월세","202102","2","3,000","30","2016","호탄길27번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","40","월세","202012","6","300","33","2004","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","12m미만","40","월세","202103","12","6,000","5","2002","호탄길21번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","40","월세","202105","17","3,500","25","2016","호탄길22번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","25m미만","40","전세","202101","19","6,000","0","2003","가호로","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","40.3","월세","202101","7","7,000","10","2012","호탄길34번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","42","월세","202110","3","2,000","35","2016","호탄길13번길","-","-","-","",""
"경상남도 진주시 호탄동","6**","8m미만","42","월세","202101","13","1,000","40","2016","호탄길34번길","-","-","-","",""
